class,cap-shape,cap-color,bruises,odor,ring-number,ring-type,population,habitat
p,b,b,t,n,t,p,v,m
p,f,b,t,f,o,p,s,u
p,f,g,t,f,o,p,s,g
p,x,b,t,f,o,p,s,g
p,x,y,f,f,o,l,y,p
p,f,w,t,f,o,p,s,g
p,x,g,t,f,o,p,s,u
e,f,r,f,n,o,f,y,d
p,f,y,f,f,o,l,v,g
p,x,n,f,f,o,e,v,d
p,x,b,t,f,o,p,s,g
e,x,c,f,n,o,e,v,l
p,x,g,t,f,o,p,v,u
e,x,u,f,n,o,f,y,d
p,x,y,f,f,o,l,v,p
p,f,g,f,f,o,l,v,g
p,f,w,t,n,t,p,v,m
p,x,n,f,y,o,e,v,d
p,x,n,f,s,o,e,v,l
p,x,g,f,f,o,l,v,p
e,x,p,t,n,t,e,c,w
p,f,g,t,f,o,p,s,g
p,x,b,t,f,o,p,v,g
p,x,n,f,y,o,e,v,p
p,x,g,t,f,o,p,s,u
p,x,n,f,y,o,e,v,p
p,f,w,t,f,o,p,s,g
p,x,g,t,f,o,p,v,u
p,x,g,t,f,o,p,s,g
p,f,y,f,f,o,l,v,p
p,f,y,f,f,o,l,v,p
p,f,g,f,f,o,l,y,g
p,x,y,f,f,o,l,y,g
p,x,g,t,f,o,p,s,u
p,f,b,t,f,o,p,s,u
p,f,w,t,f,o,p,s,u
p,f,g,f,f,o,l,y,g
p,f,b,t,f,o,p,s,g
p,x,n,f,s,o,e,v,d
p,x,w,t,f,o,p,s,g
e,k,e,t,n,t,e,c,w
p,f,b,t,n,t,p,v,m
p,x,n,f,y,o,e,v,p
e,k,n,t,n,t,e,c,w
p,f,w,t,f,o,p,v,u
p,f,w,t,f,o,p,v,u
p,x,n,f,y,o,e,v,d
p,x,w,t,f,o,p,s,g
p,x,n,f,y,o,e,v,l
p,b,p,t,n,t,p,v,g
p,x,e,f,y,o,e,v,d
p,f,g,f,f,o,l,v,p
p,x,y,f,f,o,l,v,d
p,x,g,f,f,o,l,v,g
p,f,w,t,n,t,p,v,m
p,f,g,t,f,o,p,s,g
e,k,p,t,n,t,e,c,w
p,x,w,t,f,o,p,v,g
e,k,p,t,n,t,e,c,w
p,f,w,t,f,o,p,s,u
p,x,n,f,y,o,e,v,p
p,x,y,f,f,o,l,v,d
p,f,g,f,f,o,l,v,p
p,x,g,f,f,o,l,y,p
e,x,e,t,n,t,e,c,w
p,f,y,f,f,o,l,v,p
p,x,n,f,s,o,e,v,d
p,x,b,t,f,o,p,v,g
p,f,y,f,f,o,l,y,d
e,k,e,t,n,t,e,c,w
p,f,p,t,n,t,p,v,m
p,f,w,t,n,t,p,v,m
p,f,y,f,f,o,l,y,p
p,f,y,f,f,o,l,v,g
e,f,r,f,n,o,f,v,d
p,x,w,t,f,o,p,s,g
p,x,w,t,f,o,p,s,g
p,x,b,t,f,o,p,s,u
p,x,n,f,y,o,e,v,p
e,k,e,t,n,t,e,c,w
e,k,p,t,n,t,e,c,w
e,x,b,t,n,t,e,c,w
p,x,g,t,f,o,p,v,g
p,f,y,f,f,o,l,y,g
p,x,n,f,y,o,e,v,l
p,c,w,t,n,o,p,c,l
p,f,w,t,f,o,p,v,g
p,f,g,t,f,o,p,s,g
p,x,e,f,y,o,e,v,l
p,x,g,t,f,o,p,s,g
p,x,n,f,s,o,e,v,d
e,x,p,t,n,t,e,c,w
e,f,w,f,n,o,f,y,d
p,f,y,f,f,o,l,y,g
p,x,n,f,y,o,e,v,d
p,x,y,f,f,o,l,y,d
p,x,n,f,s,o,e,v,l
p,x,g,t,f,o,p,v,u
p,x,n,f,s,o,e,v,d
e,k,n,f,n,o,e,v,l
p,x,w,t,f,o,p,v,u
p,f,y,f,f,o,l,y,p
e,x,p,t,n,t,e,c,w
p,b,b,t,n,t,p,v,m
p,f,g,f,f,o,l,v,p
e,f,r,f,n,o,f,v,d
p,x,n,f,f,o,e,v,l
p,x,n,f,y,o,e,v,p
p,f,b,t,f,o,p,v,g
p,f,y,f,f,o,l,v,d
p,x,n,f,f,o,e,v,d
e,f,n,t,n,t,e,c,w
p,x,n,f,f,o,e,v,l
e,f,e,t,n,t,e,c,w
e,x,b,t,n,t,e,c,w
e,x,n,t,n,t,e,c,w
p,f,w,t,f,o,p,v,g
e,x,b,t,n,t,e,c,w
p,x,y,f,f,o,l,y,g
p,f,y,f,f,o,l,y,d
p,f,y,f,f,o,l,y,g
e,k,e,t,n,t,e,c,w
p,f,w,t,f,o,p,v,u
e,k,c,f,n,o,e,v,l
e,k,n,f,n,o,e,v,l
p,b,p,t,n,t,p,v,m
p,x,n,f,y,o,e,v,p
p,x,b,t,f,o,p,s,u
e,f,r,f,n,o,f,v,d
p,x,b,t,f,o,p,s,g
e,f,u,f,n,o,f,y,d
p,x,n,f,y,o,e,v,p
p,x,w,t,f,o,p,v,u
e,x,e,t,n,t,e,c,w
e,f,p,t,n,t,e,c,w
p,x,n,f,s,o,e,v,p
p,x,n,f,f,o,e,v,p
p,x,w,t,f,o,p,v,g
p,f,y,f,f,o,l,v,p
e,x,n,t,n,t,e,c,w
e,x,e,t,n,t,e,c,w
p,x,w,t,f,o,p,v,u
p,x,y,f,f,o,l,v,g
p,f,b,t,n,t,p,v,m
p,f,y,f,f,o,l,v,p
p,x,g,t,f,o,p,v,g
e,f,p,t,n,t,e,c,w
e,x,n,t,n,t,e,c,w
p,b,w,t,n,t,p,v,m
p,f,y,f,f,o,l,v,d
p,x,e,f,y,o,e,v,d
p,x,b,t,f,o,p,s,g
p,x,b,t,f,o,p,v,g
p,x,n,f,s,o,e,v,p
p,b,p,t,n,t,p,v,g
e,x,c,f,n,o,e,v,l
p,x,n,f,f,o,e,v,d
p,x,w,t,f,o,p,s,u
p,x,n,f,f,o,e,v,d
e,f,n,f,n,o,e,v,l
p,x,n,f,y,o,e,v,p
p,f,g,t,f,o,p,s,u
p,x,e,f,y,o,e,v,d
e,x,r,f,n,o,f,y,d
p,b,p,t,n,t,p,v,m
e,x,p,t,n,t,e,c,w
p,x,n,f,y,o,e,v,l
p,x,n,f,f,o,e,v,p
p,f,g,t,f,o,p,v,g
p,f,y,f,f,o,l,v,p
p,f,p,t,n,t,p,v,m
p,x,n,f,s,o,e,v,p
p,x,n,f,s,o,e,v,d
e,f,b,t,n,t,e,c,w
p,f,b,t,f,o,p,v,u
e,x,c,f,n,o,e,v,l
e,x,w,f,n,o,f,y,d
p,x,n,f,y,o,e,v,l
e,f,n,f,n,o,e,v,l
p,x,n,f,f,o,e,v,d
p,x,n,f,s,o,e,v,d
e,k,p,t,n,t,e,c,w
p,f,w,t,n,t,p,v,m
p,x,n,f,f,o,e,v,l
p,f,y,f,f,o,l,v,g
e,k,n,f,n,o,e,v,l
p,f,g,t,f,o,p,v,g
p,f,w,t,n,t,p,v,g
p,f,g,f,f,o,l,y,g
e,f,n,t,n,t,e,c,w
p,x,y,f,f,o,l,y,d
p,x,n,f,s,o,e,v,l
p,x,e,f,y,o,e,v,p
p,f,y,f,f,o,l,v,g
p,b,w,t,n,t,p,v,g
p,x,b,t,f,o,p,v,u
e,f,b,t,n,t,e,c,w
e,x,c,f,n,o,e,v,l
p,f,w,t,f,o,p,v,u
e,k,p,t,n,t,e,c,w
e,k,n,t,n,t,e,c,w
e,x,b,t,n,t,e,c,w
p,x,y,f,f,o,l,y,g
p,f,g,t,f,o,p,v,g
p,f,y,f,f,o,l,v,p
e,x,e,t,n,t,e,c,w
p,f,b,t,f,o,p,v,g
e,x,n,f,n,o,e,v,l
p,f,y,f,f,o,l,v,d
p,f,g,f,f,o,l,v,d
p,b,b,t,n,t,p,v,g
p,x,e,f,y,o,e,v,p
p,f,y,f,f,o,l,y,p
p,f,y,f,f,o,l,v,p
p,f,w,t,n,t,p,v,g
e,k,e,t,n,t,e,c,w
p,f,y,f,f,o,l,v,p
e,k,n,t,n,t,e,c,w
p,f,y,f,n,o,e,v,d
p,f,g,f,f,o,l,y,p
p,f,y,f,f,o,l,v,g
p,x,e,f,y,o,e,v,p
e,f,b,t,n,t,e,c,w
p,f,w,t,f,o,p,v,u
p,x,w,t,f,o,p,s,g
p,f,g,f,f,o,l,y,d
e,f,p,t,n,t,e,c,w
p,f,y,f,f,o,l,y,g
p,f,y,f,f,o,l,y,p
e,k,e,t,n,t,e,c,w
e,x,n,t,n,t,e,c,w
p,x,y,f,f,o,l,v,g
p,f,b,t,f,o,p,v,g
p,x,g,f,f,o,l,v,d
p,f,g,t,f,o,p,s,u
p,x,w,t,f,o,p,v,g
p,x,n,f,n,o,e,v,d
p,f,b,t,f,o,p,s,g
e,f,e,t,n,t,e,c,w
p,f,y,f,f,o,l,y,g
p,x,b,t,f,o,p,s,u
e,k,n,f,n,o,e,v,l
p,f,y,f,f,o,l,y,g
e,k,c,f,n,o,e,v,l
p,x,g,f,f,o,l,y,p
p,x,n,f,y,o,e,v,p
e,f,p,t,n,t,e,c,w
p,x,b,t,f,o,p,v,g
p,x,g,f,f,o,l,y,d
p,f,y,f,f,o,l,y,g
p,x,e,f,y,o,e,v,d
e,f,r,f,n,o,f,y,d
p,f,y,f,f,o,l,y,p
p,x,g,t,f,o,p,v,g
p,x,w,t,f,o,p,v,g
p,f,b,t,f,o,p,s,g
e,x,n,t,n,t,e,c,w
p,f,y,f,n,o,e,v,d
e,f,u,f,n,o,f,v,d
p,x,n,f,y,o,e,v,l
e,x,n,t,n,t,e,c,w
p,x,w,t,f,o,p,v,u
p,f,y,f,f,o,l,v,d
e,f,b,t,n,t,e,c,w
e,k,c,f,n,o,e,v,l
p,x,g,t,f,o,p,v,u
p,f,g,f,f,o,l,v,p
p,x,e,f,y,o,e,v,l
e,f,p,t,n,t,e,c,w
e,k,p,t,n,t,e,c,w
p,x,y,f,f,o,l,v,g
p,x,n,f,y,o,e,v,d
e,f,n,t,n,t,e,c,w
p,f,y,f,f,o,l,y,g
p,x,n,f,s,o,e,v,d
e,f,n,t,n,t,e,c,w
p,f,y,f,f,o,l,v,d
p,f,y,f,f,o,l,v,p
p,f,y,f,f,o,l,y,p
e,f,c,f,n,o,e,v,l
p,b,b,t,n,t,p,v,g
e,k,e,t,n,t,e,c,w
p,x,b,t,f,o,p,v,u
p,x,g,t,f,o,p,v,g
p,f,y,f,f,o,l,v,g
p,x,g,t,f,o,p,s,u
p,x,e,f,y,o,e,v,p
p,f,w,t,f,o,p,v,u
e,f,p,t,n,t,e,c,w
p,f,b,t,f,o,p,v,g
p,x,e,f,y,o,e,v,p
e,f,w,f,n,o,f,v,d
e,x,p,t,n,t,e,c,w
p,x,b,t,f,o,p,v,u
p,k,w,t,n,o,p,c,l
p,f,g,t,f,o,p,s,g
p,x,n,f,s,o,e,v,p
e,k,e,t,n,t,e,c,w
p,x,n,f,y,o,e,v,d
p,x,n,f,s,o,e,v,p
p,f,w,t,f,o,p,s,g
e,f,e,t,n,t,e,c,w
p,f,b,t,f,o,p,s,g
p,b,w,t,n,t,p,v,m
e,f,n,f,n,o,e,v,l
p,f,g,t,f,o,p,v,u
p,x,w,t,f,o,p,v,g
p,f,y,f,f,o,l,v,g
e,x,b,t,n,t,e,c,w
e,f,n,t,n,t,e,c,w
e,x,r,f,n,o,f,v,d
e,k,b,t,n,t,e,c,w
p,x,w,t,f,o,p,v,u
p,x,n,f,y,o,e,v,d
e,x,b,t,n,t,e,c,w
p,f,w,t,n,t,p,v,g
p,f,b,t,f,o,p,s,u
p,x,g,t,f,o,p,v,g
e,k,n,t,n,t,e,c,w
p,f,g,t,f,o,p,s,g
e,k,p,t,n,t,e,c,w
p,f,b,t,n,t,p,v,m
p,x,n,f,s,o,e,v,d
p,f,y,f,f,o,l,v,p
p,x,b,t,f,o,p,s,u
e,k,c,f,n,o,e,v,l
p,f,g,t,f,o,p,v,u
p,f,w,t,f,o,p,v,g
p,b,b,t,n,t,p,v,m
p,b,p,t,n,t,p,v,g
p,f,w,t,f,o,p,s,g
e,x,n,t,n,t,e,c,w
p,x,n,f,s,o,e,v,l
p,x,g,f,f,o,l,v,g
e,x,b,t,n,t,e,c,w
p,x,n,f,f,o,e,v,l
p,x,b,t,f,o,p,s,u
p,f,p,t,n,t,p,v,g
p,x,n,f,y,o,e,v,l
p,x,w,t,f,o,p,v,u
p,f,w,t,f,o,p,v,u
e,f,r,f,n,o,f,y,d
p,f,w,t,f,o,p,s,g
p,f,w,t,f,o,p,s,u
e,x,w,f,n,o,f,v,d
p,x,n,f,s,o,e,v,d
e,k,b,t,n,t,e,c,w
p,x,n,f,f,o,e,v,d
p,x,n,f,y,o,e,v,l
p,x,b,t,f,o,p,s,u
e,f,r,f,n,o,f,y,d
p,b,p,t,n,t,p,v,g
p,x,b,t,f,o,p,v,u
e,f,c,f,n,o,e,v,l
e,x,u,f,n,o,f,v,d
p,x,b,t,f,o,p,v,u
e,x,w,f,n,o,f,v,d
p,x,n,f,y,o,e,v,l
e,x,p,t,n,t,e,c,w
p,f,p,t,n,t,p,v,m
p,f,n,f,n,o,e,v,d
p,f,y,f,f,o,l,y,p
p,f,w,t,f,o,p,v,g
p,x,g,f,f,o,l,v,g
e,f,e,t,n,t,e,c,w
p,f,b,t,n,t,p,v,g
p,b,p,t,n,t,p,v,m
p,x,n,f,s,o,e,v,l
p,x,b,t,f,o,p,v,u
p,x,y,f,f,o,l,y,p
p,b,w,t,n,t,p,v,g
e,f,n,f,n,o,e,v,l
p,f,y,f,f,o,l,y,g
p,f,y,f,f,o,l,v,p
p,f,y,f,f,o,l,v,g
p,x,g,t,f,o,p,s,u
p,x,e,f,y,o,e,v,l
p,x,y,f,n,o,e,v,d
p,x,n,f,f,o,e,v,p
p,f,w,t,f,o,p,s,g
p,f,g,f,f,o,l,y,g
e,f,n,f,n,o,e,v,l
p,x,g,t,f,o,p,s,g
p,f,b,t,f,o,p,v,u
e,f,e,t,n,t,e,c,w
p,x,b,t,f,o,p,s,u
p,f,y,f,f,o,l,v,d
p,x,n,f,f,o,e,v,d
p,f,w,t,f,o,p,v,g
p,f,g,t,f,o,p,s,g
p,f,y,f,f,o,l,v,g
e,f,c,f,n,o,e,v,l
p,x,n,f,s,o,e,v,l
e,k,e,t,n,t,e,c,w
p,x,n,f,y,o,e,v,l
p,f,w,t,f,o,p,s,g
p,x,e,f,y,o,e,v,l
e,x,n,t,n,t,e,c,w
p,f,g,f,f,o,l,v,p
p,x,w,t,f,o,p,v,u
e,f,e,t,n,t,e,c,w
p,f,y,f,f,o,l,v,d
p,f,y,f,f,o,l,v,d
e,f,e,t,n,t,e,c,w
p,f,g,t,f,o,p,v,g
e,k,n,t,n,t,e,c,w
p,f,y,f,f,o,l,y,d
p,x,w,t,f,o,p,s,g
p,x,n,f,s,o,e,v,p
p,f,y,f,f,o,l,y,g
p,f,w,t,n,t,p,v,g
p,x,n,f,s,o,e,v,d
e,f,w,f,n,o,f,v,d
e,x,w,f,n,o,f,y,d
p,x,n,f,f,o,e,v,p
p,f,g,t,f,o,p,s,u
e,x,u,f,n,o,f,v,d
p,f,w,t,n,t,p,v,g
p,x,y,f,f,o,l,v,d
p,f,g,t,f,o,p,v,g
p,f,y,f,f,o,l,y,p
p,x,y,f,f,o,l,v,g
p,f,y,f,f,o,l,y,d
p,x,g,t,f,o,p,s,g
e,f,r,f,n,o,f,v,d
p,f,w,t,f,o,p,s,g
e,k,n,t,n,t,e,c,w
p,x,n,f,s,o,e,v,d
p,x,g,t,f,o,p,s,g
p,f,y,f,f,o,l,y,g
p,b,w,t,n,t,p,v,m
p,x,n,f,f,o,e,v,d
p,b,b,t,n,t,p,v,m
p,f,y,f,f,o,l,y,g
p,x,g,f,f,o,l,y,d
e,x,e,t,n,t,e,c,w
e,k,b,t,n,t,e,c,w
p,x,n,f,f,o,e,v,l
e,x,e,t,n,t,e,c,w
p,f,b,t,n,t,p,v,m
e,f,n,t,n,t,e,c,w
p,x,e,f,y,o,e,v,p
e,f,b,t,n,t,e,c,w
p,x,g,t,f,o,p,s,u
p,f,b,t,n,t,p,v,g
p,x,n,f,s,o,e,v,l
p,x,e,f,y,o,e,v,l
p,f,y,f,f,o,l,y,g
p,x,n,f,f,o,e,v,l
p,x,n,f,s,o,e,v,d
p,f,g,t,f,o,p,v,u
e,x,p,t,n,t,e,c,w
e,x,u,f,n,o,f,y,d
p,f,y,f,f,o,l,y,p
p,x,g,t,f,o,p,v,g
p,x,n,f,s,o,e,v,l
p,f,g,t,f,o,p,v,u
p,x,b,t,f,o,p,v,g
p,x,y,f,f,o,l,y,g
p,b,w,t,n,t,p,v,g
e,k,n,t,n,t,e,c,w
p,x,e,f,y,o,e,v,d
p,f,y,f,f,o,l,v,p
e,x,b,t,n,t,e,c,w
p,x,b,t,f,o,p,v,g
p,f,g,t,f,o,p,v,u
p,f,b,t,f,o,p,s,u
p,f,y,f,f,o,l,y,d
p,x,n,f,f,o,e,v,p
p,f,w,t,f,o,p,v,u
e,k,n,t,n,t,e,c,w
e,x,e,t,n,t,e,c,w
e,x,w,f,n,o,f,v,d
p,f,b,t,f,o,p,s,u
p,f,g,t,f,o,p,s,u
e,f,e,t,n,t,e,c,w
p,f,y,f,f,o,l,y,g
p,x,n,f,s,o,e,v,l
p,f,w,t,n,t,p,v,g
p,f,g,f,f,o,l,y,d
e,x,n,f,n,o,e,v,l
p,f,y,f,f,o,l,y,d
p,x,w,t,f,o,p,s,u
e,x,b,t,n,t,e,c,w
e,x,p,t,n,t,e,c,w
p,x,g,t,f,o,p,v,g
p,f,g,f,f,o,l,y,p
p,x,w,t,f,o,p,s,g
p,x,y,f,f,o,l,v,p
p,f,w,t,f,o,p,s,u
e,k,n,t,n,t,e,c,w
e,x,p,t,n,t,e,c,w
p,f,y,f,f,o,l,y,g
e,f,b,t,n,t,e,c,w
e,x,e,t,n,t,e,c,w
p,x,g,t,f,o,p,v,u
p,f,b,t,f,o,p,v,u
p,f,y,f,f,o,l,v,p
p,x,b,t,f,o,p,v,u
p,f,w,t,f,o,p,v,g
p,f,y,f,f,o,l,v,g
p,f,y,f,f,o,l,y,d
p,f,g,f,f,o,l,y,p
p,f,g,f,f,o,l,v,p
p,b,p,t,n,t,p,v,m
p,x,n,f,f,o,e,v,l
p,b,w,t,n,t,p,v,g
e,x,n,t,n,t,e,c,w
p,x,n,f,y,o,e,v,p
p,x,n,f,y,o,e,v,p
p,x,n,f,f,o,e,v,p
p,f,b,t,f,o,p,s,g
p,b,y,f,n,o,e,v,d
p,x,g,t,f,o,p,v,u
e,f,p,t,n,t,e,c,w
e,k,p,t,n,t,e,c,w
e,f,n,t,n,t,e,c,w
p,b,p,t,n,t,p,v,m
p,x,g,t,f,o,p,v,g
p,x,g,t,f,o,p,s,g
p,x,y,f,f,o,l,v,g
p,x,n,f,s,o,e,v,p
p,f,b,t,n,t,p,v,g
p,x,b,t,f,o,p,v,u
p,b,b,t,n,t,p,v,g
e,f,w,f,n,o,f,y,d
e,x,n,f,n,o,e,v,l
p,x,y,f,f,o,l,v,p
p,f,b,t,f,o,p,v,g
p,f,y,f,f,o,l,v,g
e,k,e,t,n,t,e,c,w
p,f,y,f,f,o,l,y,p
p,b,n,f,n,o,e,v,d
p,x,n,f,s,o,e,v,p
p,f,y,f,f,o,l,y,d
p,x,y,f,f,o,l,y,g
p,x,g,t,f,o,p,s,g
p,x,n,f,f,o,e,v,d
e,x,n,t,n,t,e,c,w
e,f,n,f,n,o,e,v,l
p,f,b,t,n,t,p,v,g
p,k,n,f,n,o,e,v,d
p,f,g,f,f,o,l,v,g
p,x,n,f,s,o,e,v,p
p,f,g,f,f,o,l,y,d
p,f,g,f,f,o,l,v,d
p,x,g,t,f,o,p,s,g
e,x,r,f,n,o,f,y,d
p,x,n,f,y,o,e,v,p
p,f,p,t,n,t,p,v,m
p,x,e,f,y,o,e,v,l
p,f,b,t,f,o,p,v,g
p,x,b,t,f,o,p,v,u
e,k,e,t,n,t,e,c,w
p,f,b,t,f,o,p,s,g
e,x,n,f,n,o,e,v,l
p,f,y,f,f,o,l,v,d
e,f,w,f,n,o,f,y,d
p,f,w,t,f,o,p,s,u
p,f,p,t,n,t,p,v,g
p,f,y,f,f,o,l,y,d
p,f,g,t,f,o,p,s,g
p,x,n,f,f,o,e,v,l
p,f,y,f,f,o,l,v,g
p,f,g,t,f,o,p,s,g
p,f,w,t,f,o,p,s,u
p,x,n,f,s,o,e,v,d
p,f,y,f,f,o,l,y,d
p,x,n,f,f,o,e,v,d
p,b,b,t,n,t,p,v,g
p,f,y,f,f,o,l,v,g
p,x,e,f,y,o,e,v,l
p,x,n,f,f,o,e,v,d
e,k,b,t,n,t,e,c,w
e,x,w,f,n,o,f,y,d
p,f,b,t,f,o,p,v,u
p,f,y,f,f,o,l,y,g
p,x,e,f,f,o,e,v,p
p,f,e,f,s,o,e,v,d
p,x,e,f,f,o,e,v,d
p,x,n,f,f,o,e,v,p
p,f,n,f,f,o,e,v,p
p,f,e,f,s,o,e,v,d
p,k,n,f,y,o,e,v,l
p,f,e,f,y,o,e,v,p
p,x,e,f,s,o,e,v,l
p,f,n,f,f,o,e,v,p
p,f,e,f,f,o,e,v,d
p,x,e,f,s,o,e,v,l
p,x,n,f,s,o,e,v,l
p,f,e,f,f,o,e,v,d
p,f,e,f,y,o,e,v,l
p,f,e,f,f,o,e,v,p
p,f,n,f,y,o,e,v,p
p,f,n,f,f,o,e,v,p
p,x,e,f,s,o,e,v,d
p,k,n,f,y,o,e,v,p
p,x,n,f,f,o,e,v,l
p,f,e,f,y,o,e,v,d
p,f,e,f,s,o,e,v,l
p,k,e,f,y,o,e,v,p
p,f,e,f,y,o,e,v,d
p,x,n,f,s,o,e,v,p
p,f,e,f,y,o,e,v,d
p,f,n,f,y,o,e,v,l
p,f,e,f,s,o,e,v,d
p,f,e,f,y,o,e,v,l
p,f,n,f,s,o,e,v,p
p,f,e,f,s,o,e,v,p
p,x,e,f,s,o,e,v,l
p,f,e,f,f,o,e,v,p
p,x,n,f,s,o,e,v,d
p,f,n,f,s,o,e,v,p
p,x,e,f,f,o,e,v,l
p,f,n,f,y,o,e,v,l
e,b,n,f,n,o,p,c,l
p,f,n,f,y,o,e,v,d
e,x,n,f,n,o,p,v,l
p,f,e,f,y,o,e,v,d
p,f,n,f,s,o,e,v,l
p,f,e,f,y,o,e,v,p
p,f,n,f,y,o,e,v,l
p,x,e,f,y,o,e,v,l
p,x,n,f,f,o,e,v,d
p,f,n,f,s,o,e,v,d
p,f,e,f,y,o,e,v,d
p,f,n,f,f,o,e,v,d
p,f,n,f,s,o,e,v,p
p,f,n,f,f,o,e,v,l
p,f,e,f,s,o,e,v,d
p,f,e,f,y,o,e,v,l
p,x,e,f,f,o,e,v,l
p,x,e,f,y,o,e,v,d
p,f,e,f,f,o,e,v,d
p,f,n,f,y,o,e,v,p
p,x,e,f,f,o,e,v,d
p,k,e,f,s,o,e,v,l
p,k,n,f,f,o,e,v,l
p,f,n,f,f,o,e,v,d
p,x,e,f,s,o,e,v,l
p,x,e,f,f,o,e,v,l
p,f,e,f,s,o,e,v,p
p,f,n,f,s,o,e,v,l
p,f,e,f,f,o,e,v,p
p,x,n,f,s,o,e,v,p
e,x,w,f,n,t,p,n,g
p,f,n,f,y,o,e,v,p
p,x,n,f,f,o,e,v,d
p,x,e,f,f,o,e,v,d
p,f,n,f,s,o,e,v,l
p,f,n,f,s,o,e,v,l
p,x,e,f,s,o,e,v,l
p,x,e,f,f,o,e,v,d
p,f,n,f,y,o,e,v,l
p,k,n,f,f,o,e,v,p
p,f,n,f,s,o,e,v,p
p,x,n,f,s,o,e,v,l
p,f,e,f,y,o,e,v,l
p,x,e,f,y,o,e,v,d
p,f,n,f,s,o,e,v,l
p,f,n,f,s,o,e,v,p
p,k,n,f,y,o,e,v,l
p,f,n,f,s,o,e,v,d
p,f,n,f,y,o,e,v,d
p,x,e,f,s,o,e,v,l
p,f,n,f,y,o,e,v,l
p,f,n,f,s,o,e,v,d
p,f,e,f,f,o,e,v,l
p,f,n,f,y,o,e,v,l
p,f,n,f,f,o,e,v,d
p,f,n,f,f,o,e,v,l
p,f,e,f,y,o,e,v,l
p,f,e,f,f,o,e,v,l
p,x,e,f,f,o,e,v,p
p,f,n,f,y,o,e,v,p
p,x,e,f,y,o,e,v,d
p,f,e,f,f,o,e,v,l
p,x,n,f,f,o,e,v,p
p,f,n,f,s,o,e,v,p
p,f,e,f,f,o,e,v,d
p,x,e,f,s,o,e,v,l
p,f,n,f,y,o,e,v,d
p,f,n,f,y,o,e,v,l
p,x,e,f,s,o,e,v,l
p,f,n,f,y,o,e,v,l
p,f,n,f,s,o,e,v,l
p,x,n,f,f,o,e,v,p
p,f,e,f,y,o,e,v,p
p,x,e,f,s,o,e,v,l
p,x,e,f,f,o,e,v,p
p,f,e,f,f,o,e,v,l
p,f,e,f,f,o,e,v,d
p,x,e,f,s,o,e,v,l
p,x,e,f,s,o,e,v,l
p,x,n,f,f,o,e,v,l
p,x,e,f,f,o,e,v,l
p,k,e,f,s,o,e,v,p
e,x,c,t,n,t,p,v,p
p,x,e,f,y,o,e,v,p
p,f,n,f,y,o,e,v,d
p,x,n,f,y,o,e,v,l
p,f,n,f,s,o,e,v,p
p,f,e,f,y,o,e,v,l
p,f,e,f,s,o,e,v,l
p,x,e,f,f,o,e,v,l
p,x,e,f,f,o,e,v,l
p,x,n,f,y,o,e,v,d
p,x,e,f,f,o,e,v,d
p,f,e,f,f,o,e,v,p
p,f,n,f,y,o,e,v,l
p,f,e,f,y,o,e,v,p
p,x,e,f,s,o,e,v,l
p,k,e,f,f,o,e,v,p
p,f,n,f,s,o,e,v,d
p,f,n,f,y,o,e,v,d
p,x,e,f,y,o,e,v,p
p,f,n,f,f,o,e,v,l
p,f,e,f,s,o,e,v,p
p,f,e,f,y,o,e,v,l
e,b,w,f,n,t,p,n,g
p,x,e,f,s,o,e,v,l
p,x,e,f,f,o,e,v,p
p,f,e,f,s,o,e,v,l
p,f,e,f,y,o,e,v,l
e,k,w,f,n,t,p,s,g
p,x,n,f,s,o,e,v,p
p,f,n,f,s,o,e,v,p
p,x,n,f,s,o,e,v,d
p,f,e,f,f,o,e,v,d
p,x,n,f,f,o,e,v,p
p,x,n,f,f,o,e,v,p
p,x,e,f,s,o,e,v,p
p,k,n,f,y,o,e,v,d
p,x,e,f,f,o,e,v,d
p,x,e,f,f,o,e,v,d
p,x,e,f,f,o,e,v,d
p,x,e,f,s,o,e,v,d
p,x,e,f,f,o,e,v,d
p,x,e,f,s,o,e,v,l
p,x,e,f,s,o,e,v,d
p,f,e,f,s,o,e,v,d
p,x,n,f,y,o,e,v,d
p,f,n,f,y,o,e,v,d
p,x,e,f,f,o,e,v,d
p,f,e,f,y,o,e,v,p
p,x,n,f,y,o,e,v,l
p,f,e,f,y,o,e,v,d
p,x,n,f,y,o,e,v,l
p,k,n,f,f,o,e,v,p
p,f,e,f,f,o,e,v,l
p,f,e,f,f,o,e,v,l
p,f,e,f,f,o,e,v,p
p,k,n,f,f,o,e,v,p
p,f,n,f,f,o,e,v,l
p,f,e,f,f,o,e,v,p
p,x,e,f,s,o,e,v,d
p,f,e,f,y,o,e,v,l
p,f,e,f,f,o,e,v,l
p,f,n,f,s,o,e,v,d
p,f,n,f,f,o,e,v,d
p,x,e,f,s,o,e,v,p
p,x,e,f,s,o,e,v,l
p,f,e,f,y,o,e,v,p
p,k,e,f,f,o,e,v,d
p,f,e,f,s,o,e,v,p
p,k,n,f,s,o,e,v,d
p,x,e,f,s,o,e,v,l
p,x,e,f,s,o,e,v,p
p,x,n,f,f,o,e,v,l
p,f,n,f,f,o,e,v,l
p,x,e,f,f,o,e,v,p
e,b,g,f,n,t,p,n,g
p,x,e,f,s,o,e,v,p
p,x,e,f,s,o,e,v,d
p,f,e,f,s,o,e,v,l
